WORK_CATEGORY,ACTIVITY_NAME,STATE_NAME,IDA_NAME,WORK_DESCRIPTION,MP_NAME,FLAG,CONSTITUENCY_ID,LETTER_NO,ACTUAL_AMOUNT,Sno,CONSTITUENCY,ACTUAL_END_DATE,WORK_RECOMMENDATION_DTL_ID,WORK_ID,AVERAGE_RATING,FILE_STATUS,ATTACH_ID,Total_Amt
Normal/Others,WS/MP18222/2025-2026/169951-Street lights,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Jokhan  ke makan ke pass,BABU SINGH KUSHWAHA,3,428,LN/MP18222/2024-2025/3,19989.0,20459,JAUNPUR,31-Jul-2026,169951,143867,0.0,True,2334478,
Normal/Others,WS/MP18222/2025-2026/169950-Street lights,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Sanjay yadav ke makan ke pass,BABU SINGH KUSHWAHA,3,428,LN/MP18222/2024-2025/3,19989.0,20460,JAUNPUR,31-Jul-2026,169950,143868,0.0,True,2334479,
Normal/Others,WS/MP18222/2025-2026/169949-Street lights,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),Anil yadav ke makan ke pass ,BABU SINGH KUSHWAHA,3,428,LN/MP18222/2024-2025/3,19989.0,20461,JAUNPUR,31-Jul-2026,169949,143869,0.0,True,2334480,
Normal/Others,WS/MP18156/2025-2026/219879-Installation of fixed garden gym equipment,Punjab,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Installation of  an outdoor gym,CHARANJIT SINGH CHANNI,3,331,LN/MP18156/2025-2026/18,96846.0,20462,JALANDHAR(SC),11-Jan-2026,219879,143870,0.0,True,1909935,
Normal/Others,WS/MP743/2025-2026/230506-Purchase of sports equipment,Tamil Nadu,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),Supply of Sports Equipments to ADW High School in Orikkai at Kanchipuram District.,Ganesan Selvam,3,361,LN/MP743/2025-2026/52,300000.0,20463,KANCHEEPURAM(SC),13-Nov-2025,230506,143871,0.0,True,1785736,
Normal/Others,WS/MP18089/2025-2026/233401-Development of playfields and sports grounds,Karnataka,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),Assimilation of mat in indoor stadium of Hanumasagar village under koppal parlimentary constituency.,K. RAJASHEKAR BASAVARAJ HITNAL,3,170,LN/MP18089/2025-2026/161,499082.0,20464,KOPPAL,04-Feb-2026,233401,143873,0.0,True,1982902,
Normal/Others,"WS/MP18136/2025-2026/165694-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,WARDHA(DISTRICT COLLECTOR WARDHA_IDA),Mauja Deulgaon Selu Dist Wardha Construction of cement road from Hamdapur Road to Satish Sonpitale to Gajanan Patle house at Wardha,AMAR SHARADRAO KALE,3,257,LN/MP18136/2024-2025/2,1195809.0,20465,WARDHA,13-Nov-2025,165694,143874,0.0,True,1785723,
Normal/Others,WS/MP300/2024-2025/160144-Installing community drinking water plants,Odisha,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),"Block-Bhubaneswar, Installation of Cold Drinking Water at Gadeswar Mandira, Ward No.9",Smt Aparajita Sarangi,3,317,LN/MP300/2024-2025/37,100000.0,20466,BHUBANESWAR,13-Nov-2025,160144,143876,0.0,True,1785728,
Normal/Others,WS/MP743/2025-2026/230507-Purchase of sports equipment,Tamil Nadu,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),Supply of Sports Equipments to Government Higher Secondary School in Salavakkam at Kanchipuram District.,Ganesan Selvam,3,361,LN/MP743/2025-2026/52,300000.0,20467,KANCHEEPURAM(SC),13-Nov-2025,230507,143878,0.0,True,1785767,
Normal/Others,WS/MP18089/2025-2026/233371-Development of playfields and sports grounds,Karnataka,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),Providing the equipment related to kabaddi and penkac selath game to youth empowerment and sports department koppal.,K. RAJASHEKAR BASAVARAJ HITNAL,3,170,LN/MP18089/2025-2026/148,498225.0,20468,KOPPAL,04-Feb-2026,233371,143879,0.0,True,1982798,
Normal/Others,WS/MP743/2025-2026/230508-Purchase of sports equipment,Tamil Nadu,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),Higher Secondary School in Manampathy at Kanchipuram District.,Ganesan Selvam,3,361,LN/MP743/2025-2026/52,300000.0,20469,KANCHEEPURAM(SC),13-Nov-2025,230508,143880,0.0,True,1785819,
Normal/Others,"WS/MP18089/2025-2026/232953- Providing sports equipment, except consumable items",Karnataka,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),Supply of materials related to training of Penkaka Selat sport to the District Youth Empowerment and Sports Department of Koppal Lok Sabha constituency.,K. RAJASHEKAR BASAVARAJ HITNAL,3,170,LN/MP18089/2025-2026/141,497668.0,20470,KOPPAL,04-Feb-2026,232953,143881,0.0,True,1982942,
Normal/Others,WS/MP18156/2025-2026/219882-Installation of fixed garden gym equipment,Punjab,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Installation of  an outdoor gym ,CHARANJIT SINGH CHANNI,3,331,LN/MP18156/2025-2026/18,96846.0,20471,JALANDHAR(SC),11-Jan-2026,219882,143882,0.0,True,1909966,
Normal/Others,WS/MP743/2025-2026/230509-Purchase of sports equipment,Tamil Nadu,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),Supply of Sports Equipments to Government Higher Secondary School in Rettamangalam at Kanchipuram District.,Ganesan Selvam,3,361,LN/MP743/2025-2026/52,300000.0,20472,KANCHEEPURAM(SC),13-Nov-2025,230509,143884,0.0,True,1785863,
Normal/Others,"WS/MP18136/2025-2026/165242-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,WARDHA(DISTRICT COLLECTOR WARDHA_IDA),Mauja Alodi Dist Wardha  Cementing the road in front of Mr.Akhtar Pathan house,AMAR SHARADRAO KALE,3,257,LN/MP18136/2024-2025/2,250000.0,20473,WARDHA,13-Nov-2025,165242,143888,0.0,True,1785922,
Normal/Others,WS/MP529/2024-2025/147337-Installing community drinking water plants,Andhra Pradesh,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Construction of Room for RO Plant at Adharam GP in K.V.B.Puram Mandal.,Maddila Gurumoorthy,3,11,LN/MP529/2024-2025/39,457139.0,20474,TIRUPATI(SC),13-Nov-2025,147337,143889,0.0,True,1785964,
Normal/Others,WS/MP743/2025-2026/230510-Purchase of sports equipment,Tamil Nadu,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),"Supply of Sports Equipments to Government Boys Higher Secondary School in Walajabad, at Kanchipuram District.",Ganesan Selvam,3,361,LN/MP743/2025-2026/52,300000.0,20475,KANCHEEPURAM(SC),13-Nov-2025,230510,143892,0.0,True,1785912,
Normal/Others,WS/MP18158/2025-2026/196394-Construction of common work sheds/ common covered sitting area,Punjab,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),Construction of Shed in SC Community Dharamshala in village Mahru,DR DHARAMVIRA GANDHI,3,328,LN/MP18158/2025-2026/55,391600.0,20476,PATIALA,03-Dec-2025,196394,143893,0.0,True,1825327,
Normal/Others,WS/MP18156/2025-2026/219880-Installation of fixed garden gym equipment,Punjab,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Installation of  an outdoor gym ,CHARANJIT SINGH CHANNI,3,331,LN/MP18156/2025-2026/18,96846.0,20477,JALANDHAR(SC),11-Jan-2026,219880,143901,0.0,True,1909975,
Normal/Others,WS/MP743/2025-2026/230511-Purchase of sports equipment,Tamil Nadu,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),Supply of Sports Equipments to Government Girls Higher Secondary School in Ekanampettai at Kanchipuram District.,Ganesan Selvam,3,361,LN/MP743/2025-2026/52,300000.0,20478,KANCHEEPURAM(SC),13-Nov-2025,230511,143902,0.0,True,1785997,
Normal/Others,"WS/MP18136/2025-2026/165244-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,WARDHA(DISTRICT COLLECTOR WARDHA_IDA),"Mauja Nalwadi, Dist. Wardha Construction of cement road Dilip Bokde to Chandrakant Tapase house",AMAR SHARADRAO KALE,3,257,LN/MP18136/2024-2025/2,598131.0,20479,WARDHA,13-Nov-2025,165244,143905,0.0,True,1786023,
Normal/Others,WS/MP743/2025-2026/230512-Purchase of sports equipment,Tamil Nadu,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),Supply of Sports Equipments to Government High School in Kattupakkam at Kanchipuram District.,Ganesan Selvam,3,361,LN/MP743/2025-2026/52,300000.0,20480,KANCHEEPURAM(SC),13-Nov-2025,230512,143910,0.0,True,1786065,
Normal/Others,WS/MP529/2024-2025/147336-Installing community drinking water plants,Andhra Pradesh,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Providing of RO Plant machinery at Adaram GP in K.V.B.Puram Mandal.,Maddila Gurumoorthy,3,11,LN/MP529/2024-2025/39,302674.0,20481,TIRUPATI(SC),13-Nov-2025,147336,143914,0.0,True,1786054,
Normal/Others,"WS/MP598/2025-2026/220318-Construction of roads, link roads, pathways or any other road with or without drainage system",Himachal Pradesh,SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA),Construction of Ambulance Road Ward No. 4 Executive Agency Nagar Panchayat Rajgarh ,Suresh Kumar Kashyap,3,145,LN/MP598/2025-2026/345,258078.0,20482,SHIMLA (SC),13-Nov-2025,220318,143917,0.0,True,1786385,
Normal/Others,WS/MP18083/2025-2026/174359-Construction of rooms and halls in school and colleges,Karnataka,DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA),Construction of room for Kukrabettu School in Marodi village Belthangady Taluk,CAPTAIN BRIJESH CHOWTA,3,173,LN/MP18083/2024-2025/38,499925.0,20483,DAKSHINA KANNADA,13-Nov-2025,174359,143918,0.0,True,1786083,
Normal/Others,WS/MP743/2025-2026/230513-Purchase of sports equipment,Tamil Nadu,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),Supply of Sports Equipments to Government High School in Uthukkadu at Kanchipuram District.,Ganesan Selvam,3,361,LN/MP743/2025-2026/52,300000.0,20484,KANCHEEPURAM(SC),13-Nov-2025,230513,143920,0.0,True,1786145,
Normal/Others,WS/MP18083/2025-2026/174382-Construction of rooms and halls in school and colleges,Karnataka,DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA),Pending work completion of Kukrabettu school building in Marodi village Belthangady Taluk,CAPTAIN BRIJESH CHOWTA,3,173,LN/MP18083/2024-2025/39,499620.0,20485,DAKSHINA KANNADA,13-Nov-2025,174382,143923,0.0,True,1786225,
Normal/Others,WS/MP300/2024-2025/160248-Installing community drinking water plants,Odisha,KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA),"Block-Bhubaneswar, Installation of Cold Drinking Water at Office of the Senior, Citizen, Shree Jagannath Baristha Nagarika Sangha, Ward No.-16",Smt Aparajita Sarangi,3,317,LN/MP300/2024-2025/37,100000.0,20486,BHUBANESWAR,13-Nov-2025,160248,143924,0.0,True,1786230,
Normal/Others,"WS/MP18136/2025-2026/165243-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,WARDHA(DISTRICT COLLECTOR WARDHA_IDA),"Mauja Alodi, Dist.Wardha Mr. Dhanorkar to Shri.Baba Rao Phukte Construction of Cementing road",AMAR SHARADRAO KALE,3,257,LN/MP18136/2024-2025/2,745384.0,20487,WARDHA,13-Nov-2025,165243,143925,0.0,True,1786236,
Normal/Others,"WS/MP18102/2025-2026/186520-Construction of roads, link roads, pathways or any other road with or without drainage system",Madhya Pradesh,INDORE(DISTRICT COLLECTOR INDORE_IDA),jambujurg me cc road nirman kohali mohalla se devraj ke ghar tak,SAVITRI THAKUR,3,223,LN/MP18102/2024-2025/126,299546.0,20488,DHAR(ST),09-Jan-2026,186520,143928,0.0,True,1907742,
Normal/Others,WS/MP755/2025-2026/182608-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2024-2025/38,398840.0,20489,SRIPERUMBUDUR,13-Nov-2025,182608,143930,0.0,,,
Normal/Others,WS/MP18200/2025-2026/203488-Setting up public non-conventional energy plants,Uttar Pradesh,Amethi(DISTRICT MAGISTRAE AMETHI_IDA),"Installation of 245 (Two Hundred Forty Five ) solar street lights at various locations in Block Amethi,Sangrampur,Bhadar and Bhetua as per the attached list.",KISHORI LAL,3,458,LN/MP18200/2025-2026/27,5265130.0,20490,AMETHI,28-Jul-2026,203488,143933,0.0,True,2326561,
Normal/Others,WS/MP18200/2025-2026/203486-Setting up public non-conventional energy plants,Uttar Pradesh,Amethi(DISTRICT MAGISTRAE AMETHI_IDA),"Installation of 370 (Three Hundred Seventy ) solar street lights at various locations in Block Gauriganj,Jamo,Shahgarh and Musafirkhana as per the attached list.",KISHORI LAL,3,458,LN/MP18200/2025-2026/26,7908440.0,20491,AMETHI,28-Jul-2026,203486,143934,0.0,True,2326539,
Normal/Others,"WS/MP18223/2025-2026/191081-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Nasrulla garh Hakam Singh ki dukan se Jasmer Rana ke ghar tak C.C road va nali nirman karya.  105 meter,IQRA CHOUDHARY,3,483,LN/MP18223/2025-2026/13,675061.0,20492,KAIRANA,15-Nov-2025,191081,143941,0.0,True,1790300,
Normal/Others,"WS/MP18223/2025-2026/191080-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Tabar mein Bhopal ke ghar se Ranjhor Singh ke ghar tak C.C road va nali nirman karya.  140 meter,IQRA CHOUDHARY,3,483,LN/MP18223/2025-2026/12,1381826.0,20493,KAIRANA,15-Nov-2025,191080,143943,0.0,True,1790285,
Normal/Others,"WS/MP18223/2025-2026/191074-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Haiderpur mein main road se Masroof ke makan tak C.C road va nali nirman karya. 73 meter,IQRA CHOUDHARY,3,483,LN/MP18223/2025-2026/9,419068.0,20494,KAIRANA,15-Nov-2025,191074,143946,0.0,True,1790228,
Normal/Others,"WS/MP18223/2025-2026/191084-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Rawanpur Khurd mein Pawan ke ghar se Mahipal ke ghar tak evam Gulshan Saini ke ghar tak C.C road nirman karya.  75 meter,IQRA CHOUDHARY,3,483,LN/MP18223/2025-2026/16,502784.0,20495,KAIRANA,15-Nov-2025,191084,143959,0.0,True,1790318,
Normal/Others,WS/MP755/2025-2026/182607-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2024-2025/38,398840.0,20496,SRIPERUMBUDUR,13-Nov-2025,182607,143960,0.0,True,1786612,
Normal/Others,"WS/MP18223/2025-2026/191099-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Lakhnauti mein Salim Mirza ke ghar se Farzand Ali ke ghar tak C.C road va nali nirman karya. 90 meter,IQRA CHOUDHARY,3,483,LN/MP18223/2025-2026/30,961253.0,20497,KAIRANA,15-Nov-2025,191099,143961,0.0,True,1790345,
Normal/Others,"WS/MP18223/2025-2026/191098-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Alampur mein Jama Masjid se Yakub putra Alihasan ke ghar tak C.C. road va nali nirman karya. 175 meter,IQRA CHOUDHARY,3,483,LN/MP18223/2025-2026/29,1633591.0,20498,KAIRANA,15-Nov-2025,191098,143962,0.0,True,1790339,
Normal/Others,WS/MP755/2025-2026/182606-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2024-2025/38,398840.0,20499,SRIPERUMBUDUR,13-Nov-2025,182606,143963,0.0,True,1786619,
Normal/Others,"WS/MP18223/2025-2026/191083-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Rasoolpur mein Aman ke ghar se Mukhtyar ke ghar tak C.C road nirman karya. 150 meter,IQRA CHOUDHARY,3,483,LN/MP18223/2025-2026/15,868933.0,20500,KAIRANA,15-Nov-2025,191083,143965,0.0,True,1790308,
Normal/Others,WS/MP755/2025-2026/182605-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2024-2025/38,398840.0,20501,SRIPERUMBUDUR,13-Nov-2025,182605,143966,0.0,True,1786626,
Normal/Others,WS/MP755/2025-2026/182604-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2024-2025/38,398840.0,20502,SRIPERUMBUDUR,13-Nov-2025,182604,143967,0.0,True,1786630,
Normal/Others,"WS/MP18223/2025-2026/191078-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Majri Kalan mein Baburam ke ghar se Master Jaichand ke ghar tak C.C road va nali nirman karya. (Anusuchit Jati Basti)  100 meter,IQRA CHOUDHARY,3,483,LN/MP18223/2025-2026/10,651168.0,20503,KAIRANA,15-Nov-2025,191078,143968,0.0,True,1790237,
Normal/Others,WS/MP755/2025-2026/182603-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2024-2025/38,398840.0,20504,SRIPERUMBUDUR,13-Nov-2025,182603,143969,0.0,True,1786635,
Normal/Others,"WS/MP18223/2025-2026/191071-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Sikri Khurd mein Kabristan ke pas puliya se Sadhuram ke ghar tak C.C road va nali nirman karya. (anusuchit Jati Basti) 175 meter,IQRA CHOUDHARY,3,483,LN/MP18223/2025-2026/6,1355360.0,20505,KAIRANA,15-Nov-2025,191071,143970,0.0,True,1790197,
Normal/Others,WS/MP755/2025-2026/182602-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2024-2025/38,398840.0,20506,SRIPERUMBUDUR,13-Nov-2025,182602,143971,0.0,True,1786642,
Normal/Others,"WS/MP18223/2025-2026/191073-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Manoharpur mein Asraf ki dukan se Rajik putra Alim ke ghar tak C.C road va nali nirman karya.  110 meter,IQRA CHOUDHARY,3,483,LN/MP18223/2025-2026/8,999196.0,20507,KAIRANA,15-Nov-2025,191073,143972,0.0,True,1790216,
Normal/Others,"WS/MP18223/2025-2026/191069-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Bartha Kayasth mein Akhlakh Salmani ki dukan se Prathmik Vidyalaya tak C.C. road va nali nirman karya. 250 meter,IQRA CHOUDHARY,3,483,LN/MP18223/2025-2026/4,1671634.0,20508,KAIRANA,15-Nov-2025,191069,143973,0.0,True,1790186,
Normal/Others,WS/MP755/2025-2026/189470-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos. Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2025-2026/39,398120.0,20509,SRIPERUMBUDUR,13-Nov-2025,189470,143974,0.0,True,1786650,
Normal/Others,"WS/MP18223/2025-2026/191086-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Ravanpur Khurd mein Sanjay ke gher se Dr. Suresh ke ghar tak C.C. road va nali nirman karya. 60 meter,IQRA CHOUDHARY,3,483,LN/MP18223/2025-2026/17,466471.0,20510,KAIRANA,15-Nov-2025,191086,143975,0.0,True,1790332,
Normal/Others,WS/MP755/2025-2026/189469-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos. Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2025-2026/39,398120.0,20511,SRIPERUMBUDUR,13-Nov-2025,189469,143976,0.0,True,1786654,
Normal/Others,WS/MP755/2025-2026/189468-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos. Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2025-2026/39,398120.0,20512,SRIPERUMBUDUR,13-Nov-2025,189468,143977,0.0,True,1786657,
Normal/Others,WS/MP755/2025-2026/189467-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos. Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2025-2026/39,398120.0,20513,SRIPERUMBUDUR,13-Nov-2025,189467,143978,0.0,True,1786660,
Normal/Others,"WS/MP18237/2024-2025/179781-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Mohanpur gada me badi masjid se hazi dilsad ke makan tak cc road evm nali nirman karye. 188 meter,IMRAN MASOOD,3,465,LN/MP18237/2024-2025/30,1951444.0,20514,SAHARANPUR,15-Nov-2025,179781,143979,0.0,True,1790355,
Normal/Others,"WS/MP18237/2024-2025/179801-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Zahirpur me Qasim ke makan se mumtaz ke ghar tak cc road evm nali nirman karye. 100 meter,IMRAN MASOOD,3,465,LN/MP18237/2024-2025/39,743704.0,20515,SAHARANPUR,15-Nov-2025,179801,143980,0.0,True,1790351,
Normal/Others,WS/MP755/2025-2026/189466-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos. Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2025-2026/39,398120.0,20516,SRIPERUMBUDUR,13-Nov-2025,189466,143981,0.0,True,1786665,
Normal/Others,"WS/MP18237/2024-2025/183412-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Landhaura Gurjar mein Shamshad ke makaan se Imran ke makaan tak CC road va nali nirmaan karya. (140.00 meter),IMRAN MASOOD,3,465,LN/MP18237/2024-2025/57,1274607.0,20517,SAHARANPUR,15-Nov-2025,183412,143982,0.0,True,1790362,
Normal/Others,WS/MP755/2025-2026/189465-Street lights,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Providing 1 Nos. Mini Highmast Light.,Thalikkottai Rajuthevar Baalu,3,362,LN/MP755/2025-2026/39,398120.0,20518,SRIPERUMBUDUR,13-Nov-2025,189465,143983,0.0,True,1786672,
Normal/Others,"WS/MP18237/2024-2025/183418-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Shivdaspur mein Faiyyaz ke makaan se Chhoti Masjid tak CC road va nali nirmaan karya. (100.00 meter),IMRAN MASOOD,3,465,LN/MP18237/2024-2025/58,807760.0,20519,SAHARANPUR,15-Nov-2025,183418,143985,0.0,True,1790368,
Normal/Others,"WS/MP18237/2024-2025/183470-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),Gram Ambehta Mohan mein Charan ke ghar se Ompal ke ghar tak va Shyamlal ke ghar se Pancharam ke ghar tak CC road va nali nirmaan karya. (130.00 meter),IMRAN MASOOD,3,465,LN/MP18237/2024-2025/62,292203.0,20520,SAHARANPUR,15-Nov-2025,183470,143986,0.0,True,1790360,
Normal/Others,"WS/MP323/2025-2026/187791-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA),"Junagadh District,Maliya hatina Taluka,Matarvaniya Village, CC road work from Kesarbhai Mori farm to Dilawarsinh Rajabhai farm in Matarvaniya village",Rajeshbhai Naranbhai Chudasama,3,122,LN/MP323/2024-2025/287,299628.0,20521,JUNAGADH,13-Nov-2025,187791,143988,0.0,True,1786703,
